"file_name","language","transcript"
"data/train/1631542107.102147_in_Telcast_Robocall__Solar-EnergyAdvocates.wav","en","Hi, my name is Jason, calling you from Energy Advocates. How are you today? What I would like to do is tell you a little about the solar program. The benefits, tax rebates, and grants from the government that typically mean going solar is absolutely free for most people. I understand you are the homeowner of a single family regular house, right? Hello? How are you today? "
"data/train/1626726860.369721_in_AKA_Management_Robocall__TechSupport-Refund.wav","en","This is an emergency call from your tech support company. Do not hang up the call. You have paid for your computer technical support few days ago. We are calling to refund your money, as the company has been ordered to close down due to COVID-19. Press 1 to get the refund. Press 2 if you have received the refund from us already. Press 3 if you don't have any customer support subscription. Press 4 if you want to be added in DNC list. "
"data/train/360192.wav","en","Hello, you have reached the Central Processing Center for IRS Back Tax Negotiations. I am a virtual assistant that can help direct your call, how can I help you? You can say things like responding to a text or returning a phone call. "
"data/train/286360.wav","en","Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current situation. "
"data/train/560758.wav","en","This is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff. And this is a courtesy call to renew your warranty before we close the file. If you are interested in renewing your auto warranty now, please press five now or press nine to be removed from our list. Hi, this is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff. "
"data/train/s6diZGlyX2RyZmRpcjp0b21jYXQ3ODc2OjE2NDI0NDQwNDExNDY2TBOM5o.gen_Great_Choice_Robocall__StudentLoan-ForgivenessCenter.wav","en","Hi, this is Becky with Student Services Department. I'm following up regarding your outstanding federal student loan balance. We have been trying to reach you because you are eligible for federal student loan forgiveness. Due to changes made for 2022, it is imperative that we speak with you as soon as possible since student loan payment delays are coming to an end. You can reach us directly to discuss your options at 888-511-0275. Again, that's 888-511-0275. Thank you. "
"data/train/1631200736.81984_in_HFA_Services_Robocall__FedReserv-Impers.wav","en","Attention! This call is from Federal Reserve System to notify you that we have found some suspicious activities in your financial transaction. So to find out more information kindly press 1. I repeat press 1 to get more information. "
"data/train/525225.wav","en","to inform you that, due to some suspicious activities related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connected to the concerned department. By this call, you have been officially notified. Thank you. "
"data/train/1100706.wav","en","or would like to stop the disjoin, please press one to start your claim. Otherwise, press two to speak with the billing department. "
"data/train/447428.wav","en","The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings that is 332-223-3573. Thank you. "
"data/train/701172.wav","en","Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. "
"data/train/594943.wav","en","of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/482012.wav","en","suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. "
"data/train/668386.wav","en","Dear customer, this is Marni from Amazon. We have noticed some fraudulent activities on your Amazon account regarding some unauthorized charge of $1,500 from unknown IP address coming from Albany, New York. Kindly press 1 to talk to our Amazon security department. Thank you. "
"data/train/711073.wav","en","Thank you for connecting. I am the virtual assistant for Margaret Smith with Central Processing Center for Federal Back Tax Negotiations. The purpose of her call was to make you aware that the government suspended the Tax Collection Act and will settle all old tax debts that U.S. residents may have. This means you are not going to need to pay back your past due taxes since they are non-collectible and ready to be settled. Using our automated approval technology, you are now able to obtain enrollment information based on your current situation. To use our AI automation and find the program you are interested in, please visit us at www.cdc.gov.au. "
"data/train/57750.wav","en","Press 2 to listen to this message again. Or if you wish to contact us later, please call us on our toll-free number, 315-232-8257. Thank you. "
"data/train/375998.wav","en","Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current situation. "
"data/train/871397.wav","en","11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. "
"data/train/1237002.wav","en","Hi, this is Jessica calling you from Spectrum. We have a limited time offer going on for Spectrum Mobile, that is buy one get one free line for just $29.99. Also, you can get our internet services for just $49.99 a month. If you are interested in this limited time discount offer, please press 1, or to opt out, press 0. "
"data/train/719759.wav","en","So that we can discuss about your case and take necessary action on this matter in order to connect Investigation officer press one and you will be connected to the concerned department If we don't hear from you, then we will be forced to take legal action against you "
"data/train/576030.wav","en","Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas so please in order go ahead get more information to speak with officer press one I repeat press one thank you and have a great day "
"data/train/574722.wav","en","is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. "
"data/train/286399.wav","en","Hello, you have reached the central processing center for IRS back tax negotiations. I am a virtual assistant that can help direct your call, how can I help you? You can say things like responding to a text or returning a phone call. Great and "
"data/train/707409.wav","en","Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/1098322.wav","en","Hello. This call is to inform you that a pre-authorized order has been placed on your name. So to authorize the order, or to talk to our representative, please press 1 or stay on the line. Thank you. Goodbye. "
"data/train/525244.wav","en","related to your name. We are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connected to the concerned department. By this call, you have been officially notified. Thank you. "
"data/train/658455.wav","en","on account today. Press one to dispute and connect with our Amazon customer care representative or press two to listen again. "
"data/train/274461.wav","en","Hello, this is Mary Marcello regarding your COVID-19 release payment and you can reach me at my state assigned phone number, 844-877-0123. And it's my job to make you aware that because you qualified for a release payment, you also qualify for the New Debt Relief Program. The primary focus of this program is to provide student loan debt relief by either significantly reducing the amount you owe or eliminating it altogether. This was just passed by the Biden administration, actively known as BidenCare. We see that you have not enrolled in this free program, so please give me a call and I will make sure your form is submitted. It takes five minutes. My state assigned phone number is 844-877-0123. And this call has been marked complete by State Agent Mary Marcello, Agent number 5568. Talk with you soon. Take care. "
"data/train/28561.wav","en","Please listen carefully. Last year, the federal government had suspended student loan payments. The suspension has been granted 30 more days. This means you will need to pay back the balance of your student loans after the suspension is over starting February 1st. A petition is set to be filed on your behalf to extend the suspension of payments indefinitely, meaning you would have a permanent zero-dollar balance. Press 5 on your phone now if you're with Nelnet, Navient, Great Lakes, or Fed Loans. Press 7 if your servicer was not listed. Thank you. "
"data/train/838932.wav","en","Hi, this is Megan from Amazon customer service. We have seen a recent order, AMC 45695 of NAPA Pro on your account, which is filled on your card attached to your Amazon account. The amount charged is $1,399. We have noticed some suspicious activity on your account, so we have put a hold on this transaction. Please press 1. And to report, please press 2. Thank you. "
"data/train/1140891.wav","en","help flow. This is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/825247.wav","en","that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. "
"data/train/525151.wav","en","administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/81991.wav","en","activities related to your Social Security number, we are forced to suspend your Social Security number with immediate effect. In case you feel this is an error, you may connect to the legal department of Social Security Administration. In order to connect a Social Security Administration officer, press 1. In case we did not hear from you, your social will be blocked permanently. To connect now, press 1 and you will be automatically connected to the concerned department. "
"data/train/701181.wav","en","Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. "
"data/train/560659.wav","en","trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day. "
"data/train/1226298.wav","en","Hi, it's Emma Miller on Friday, February 3rd. I'm calling about the suspension on federal student loan repayment. If you have a debit balance of your loan, you will have to resume paying back. Now is your chance to get into a program so that you can qualify for the $10,000 debt elimination. If you want to be included in the program, call us back at this number before 5 p.m. today. If you'd like to opt out of these reminders, please do let us know so I can remove you from these calls. "
"data/train/795453.wav","en","Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/779104.wav","en","A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. "
"data/train/460629.wav","en","This call is from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case just press 1 thank you. "
"data/train/857376.wav","en","Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. And if you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/537336.wav","en","We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/460624.wav","en","This call is from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case just press 1 thank you. "
"data/train/54484.wav","en","and you have been qualified to drop down your interest rate below 6 on your credit card. So please press 1 to speak with live operator and get the confirmation number. "
"data/train/698020.wav","en","account which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. "
"data/train/392301.wav","en","been seized under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this call, press 1 to speak with a CBP officer. I repeat press 1 to speak with CBP officer. Thank you. "
"data/train/310549.wav","en","Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Thank you. Greetings. This is an automated message from the Disconnection Department of Dominion Energy, Electricity Company, to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Thank you. "
"data/train/300557.wav","en","been seized under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this call, press 1 to speak with the CBP officer, I repeat press 1 to speak with CBP officer. Thank you. "
"data/train/274460.wav","en","Hello, this is Mary Marcello. Hello, this is Mary Marcello regarding your COVID-19 relief payment. And you can reach me at my state-assigned phone number, 844-877-0123. And it's my job to make you aware that because you qualified for a relief payment, you also qualify for the new debt relief program. The primary focus of this program is to provide student loan debt relief by either significantly reducing the amount you owe or eliminating it altogether. This was just passed by the Biden administration, actively known as BidenCare. We see that you have not enrolled in this free program, so please give me a call and I will make sure your form is submitted. It takes five minutes. My state-assigned phone number is 844-877-0123. And this call has been marked complete by state agent Mary Marcello, agent number 5568. Talk with you soon. Take care. "
"data/train/63417.wav","en","have an automatic interruption of service in the next 30 to 45 minutes due to delinquent account status. If you find this to be an error, or would like to stop the interruption, please press 1 to speak with the billing department. Otherwise, please press 2 to speak with the disconnection department. Thank you for choosing our services. "
"data/train/487132.wav","en","We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/638878.wav","en","is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case, just press 1. Thank you. "
"data/train/83447.wav","en","Administration to inform you that, due to some suspicious activities related to your Social Security number, we are forced to suspend your Social Security number with immediate effect. In case you feel this is an error, you may connect to the Legal Department of Social Security Administration. In order to connect a Social Security Administration officer, press 1. In case we do not hear from you, your Social will be blocked permanently. To connect now, press 1, and you will be automatically connected to the Concerned Department. "
"data/train/668383.wav","en","Dear customer, this is Marni from Amazon. We have noticed some fraudulent activities on your Amazon account regarding some unauthorized charge of $1,500 from unknown IP address coming from Albany, New York. Kindly press 1 to talk to our Amazon security department. Thank you. "
"data/train/27755.wav","en","Please listen carefully. After the election, the federal government suspended student loan payments until the end of the year. This means you will need to pay back the balance of your student loans after the suspension is over, starting January 1st. A petition is set to be filed on your behalf to extend the suspension of payments indefinitely, meaning you would have a permanent $0 balance. Press 5 on your phone now if you're with Nelnet, Navient, Great Lakes, or Fed loans. Press 7 if your servicer was not listed. Thank you. "
"data/train/584759.wav","en","from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/841754.wav","en","Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 844-570-2132 from 8 a.m. till 9 p.m. Pacific Standard Time. Thank you and have a great day! "
"data/train/1006872.wav","en","an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/463269.wav","en","This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. "
"data/train/463190.wav","en","The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/482008.wav","en","The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. "
"data/train/915302.wav","en","you need to leave your work aside so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent press 1 and you will be connected to the concerned department. If we don't hear from you then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned department. "
"data/train/800137.wav","en","Customer, this is Molly from Amazon. We received one suspicious incoming charge of $729 in your Amazon account from Dayton, Ohio. For dispute on this charge, press one to connect with our Amazon customer care representative. Thank you. "
"data/train/800135.wav","en","account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. "
"data/train/1627505146.435649_in_Whisl_Robocall__SSA-Suspended-P2.wav","en","This call is from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case just press 1 thank you. "
"data/train/1146521.wav","en","Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. Please say your name, the legal name of the entity responsible for the call, and your contact address and phone number. "
"data/train/27488.wav","en","This message is intended for Calderon. All lines are monitored and recorded for the integrity of this company. Press 1 for more information. Your name and social security number have come up in an investigation in our office. Not pressing 1 could result in our office moving forward through your county or state of residence. "
"data/train/392268.wav","en","This is an important call regarding a legal enforcement action being executed under your name for suspicious fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. "
"data/train/735428.wav","en","Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/668384.wav","en","Dear customer, this is Marni from Amazon. We have noticed some fraudulent activities on your Amazon account regarding some unauthorized charge of $1,500 from unknown IP address coming from Albany, New York. Kindly press 1 to talk to our Amazon security department. Thank you. "
"data/train/28740.wav","en","fraudulent and suspicious activity in the state of Texas. So to find out more information and to resolve a crime, we press 1. "
"data/train/500508.wav","en","Hello this is Amazon. This call is to authorize the payment of $999. We would like to inform you that there is an order placed for Apple iPhone 12 Pro using your Amazon account. If you do not authorize this order then press 1 or press 2 to authorize the order. "
"data/train/1641831636.154033_in_Callvox_Robocall__SSA-KindlyPressOne-2.wav","en","We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/948016.wav","en","plus on your account, which is billed on your card attached to your Amazon account. The amount charged is $149. We noticed some suspicious activity on your account, so we have put on hold this transaction. Please press 1 now to speak to our Amazon customer executive or press 2 to allow the transaction. Thank you. "
"data/train/537325.wav","en","Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. "
"data/train/240204.wav","en","This follows pertaining to the notice you recently received on your electric bill about rate reduction. If you haven't missed payments on the bill for the last three months, get a 25% discount. Press 1 to get a discount and talk to a representative. "
"data/train/274450.wav","en","Hello, this is Mary Marcello regarding your COVID-19 relief payment and you can reach me at my state assigned phone number, 855-228-4781 and it's my job to make you aware that because you qualified for a relief payment, you also qualify for the new debt relief program. The primary focus of this program is to provide student loan debt relief by either significantly reducing the amount you owe or eliminating it altogether. This was just passed by the Biden administration, actively known as BidenCare. We see that you have not enrolled in this free program, so please give me a call and I will make sure your form is submitted. It takes five minutes. My state assigned phone number is 855-228-4781 and this call has been marked complete by state agent Mary Marcello, agent number 5568. Talk with you soon. Take care. "
"data/train/658486.wav","en","account which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. "
"data/train/961450.wav","en","Hi there, I'm calling you from Spectrum to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 833-222-4207 from 8 a.m. to 5 p.m. Pacific Standard Time. Thank you and have a great day. "
"data/train/383719.wav","en","to inform you that there is illegal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/1627660500.450148_in_Range_Telecom_Robocall__CreditCard-ZeroInterest.wav","en","Thank you for choosing Visa and MasterCard Services as your legal financial advisors. This is an important message regarding your existing credit card accounts. Thanks to your good payment history and good credit score, you have been qualified finally for an interest rate reduction between 0 to 5 percent. Several attempts were made to reach you, this is your final courtesy call before we are unable to lower your interest rates. So press 1 now. "
"data/train/1035884_nR4vpbv7_Every1_Telecom_Robocall__CCIRR-P4FinancialImpers.wav","en","Robot ready. Hi this is Sarah from Capital One Bank calling about your existing credit card Capital One Bank offering zero percent interest rate on your existing credit card to check your eligibility press 1 now and if you don't respond Capital One Bank will cancel this promotion so please press 1 now to talk to representative. Please say your name the legal name of the entity responsible for the call and your contact address and phone number. "
"data/train/624207.wav","en","is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. "
"data/train/307201.wav","en","Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current financial status. "
"data/train/173845.wav","en","with immediate effect. Due to this, all your social benefits will be canceled until further clearance. If in case you feel this is due to an error, you may connect with Legal Cell Social Security Administration. In order to connect to the Legal Cell, please press 1 now. In case we did not hear from you, your social will be blocked permanently with immediate effect. Please press 1 to connect the call. For more information, visit www.fema.gov. "
"data/train/549502.wav","en","Hello, this is Amazon. This call is to authorize the payment of $999. We would like to inform you that there is an order placed for Apple iPhone 12 Pro using your Amazon account. If you do not authorize this order then press 1 or press 2 to authorize the order. "
"data/train/872751.wav","en","Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 844-240-2044 from 8am to 5pm Pacific Standard Time. Thank you and have a great day! "
"data/train/795473.wav","en","We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/373774.wav","en","We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/520107.wav","en","On your excellent payment history, you now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Ask one now to speak to our qualification department and complete the enrollment process. "
"data/train/557674.wav","en","inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/525220.wav","en","activities related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. "
"data/train/28340.wav","en","Hi, I'm calling you from AT&T Direct TV to let you know that your account is qualified from 50% off. In order to obtain the discount, kindly call us back on the number you see on your caller ID. Thank you and have a great day. "
"data/train/291121.wav","en","And since we've not gotten a response, we're giving you a final courtesy call before we close out your file. You can press 1 to speak with someone about possibly reinstating or extending your warranty, or press 2 to be put on our Do Not Call list. "
"data/train/431210.wav","en","Hello, this is Sarah from Discover. I am calling in regards to rate expiration. We've been trying to reach you as your eligibility for rate reduction is about to expire. Call SS1 for more information or hang up this call. "
"data/train/520132.wav","en","On your excellent payment history, you now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. "
"data/train/173847.wav","en","you that due to some suspicious activities related to your social security number, we are forced to suspend your social security number with immediate effect. In case you feel this is an error, you may connect to the legal department of social security administration. In order to connect a social security administration officer, press 1. In case we do not hear from you, your social will be blocked permanently. To connect now, press 1, and you will be automatically connected to the concerned department. "
"data/train/65627.wav","en","Hi, this is an exclusive announcement from Marriott Hotels. Your telephone number has been pre-selected to receive a complimentary stay in one of our five-star hotels. For further details, press 1 now. To be placed on the Do Not Call List, press 2 now. "
"data/train/1054675.wav","en","of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/1116621.wav","zh","这是DHL国际快递最后语音通知 您有一份重要快件派送均无人签收 了解详情请按9 请按9 由人工客服为您服务 这是DHL国际快递最后语音通知 您有一份重要快件派送均无人签收 了解详情请按9 请按9 由人工客服为您服务 "
"data/train/568836.wav","en","As Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with Officer press 1. I repeat press 1. Thank you and have a great day. "
"data/train/933376.wav","en","an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 for or press 2 to authorize this order. "
"data/train/654664.wav","en","so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent, press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned CBP officer. Hi, this is officer calling you from the legal department. The very second you receive this message you need to leave your work aside so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent, press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned CBP officer. "
"data/train/701109.wav","en","Hello. Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes, and the purpose of the call, we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas. So please, in order, go ahead, get more information. To speak with Officer, press 1. I repeat, press 1. Thank you, and have a great day. "
"data/train/815821.wav","en","Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press one. I repeat press one. Thank you and have a great day. "
"data/train/373777.wav","en","We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is illegal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. "
"data/train/1638486509.92548_in_Cherry_Voice_Robocall__PayPal-Impers.wav","en","Hi, this call is from PayPal, we've noticed, unusual login activity from four different devices and locations you don't usually use. Multiple transaction of $499 for Google Play gift card, has been processed, and it will be deducted from your account soon. Was this you? If you haven't authorize these transaction then press 1 to speak to one of our representatives, thank you. "
"data/train/917096.wav","en","We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/58336.wav","en","and put on our do not call list, press 1 to speak with someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak with a warranty specialist. Call our car at 800-833-304-1447. "
"data/train/1006880.wav","en","order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/491057.wav","en","The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. "
"data/train/557680.wav","en","A pre-authorized purchase of an Apple MacBook Pro and an Apple EarPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. "
"data/train/s6diZGlyX21nN2RmYTp0b21jYXQ0ODQzOjE2NDkzNTI2MzAzNTFM8mej69.gen_Family_Communication_Robocall__Amazon-SuspiciousCharge-P1.wav","en","Dear customer, this is David from Amazon. We receive one suspicious incoming charge of $1,499 in your Amazon account from Dayton, Ohio. For dispute on this charge, press 1 to connect with our Amazon customer care representative. Thank you. "
"data/train/838927.wav","en","11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. "
"data/train/565726.wav","en","an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. "
"data/train/84210.wav","en","suspicious activities related to your social security number, we are forced to suspend your social security number with immediate effect. In case you feel this is an error, you may connect to the legal department of Social Security Administration. In order to connect a Social Security Administration officer, press 1. In case we do not hear from you, your social will be blocked permanently. To connect now, press 1, and you will be automatically connected to the concerned department. "
"data/train/539392.wav","en","activities related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. "
